email;company;sector;location;vehicles;phone;website;score;ai_score;status;contact_person;source;created_at
info@afvalstoffen-deboon.nl;Afvalstoffenhandel de Boon;afvalverwerking;Nederland;28;;www.afvalstoffen-deboon.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@milieudiensten-twente.nl;Milieudiensten Twente;afvalverwerking;Nederland;55;;www.milieudiensten-twente.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@westland-afval.nl;Westland Afvalverwerking;afvalverwerking;Nederland;72;;www.westland-afval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@nvatbv.nl;NV Afvalverwerkingsbedrijf Twente;afvalverwerking;Nederland;48;;www.nvatbv.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@daad.nl;DAAD Drechtsteden;afvalverwerking;Nederland;95;;www.daad.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@gafv-flevoland.nl;Gemeente Afvalverwerking Flevoland;afvalverwerking;Nederland;52;;www.gafv-flevoland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@afvalrecycling-limburg.nl;Afvalrecycling Limburg;afvalverwerking;Nederland;35;;www.afvalrecycling-limburg.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@schenk.nl;Schenk;afvalverwerking;Nederland;88;;www.schenk.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@avnh.nl;Afvalverwerking Noord-Holland;afvalverwerking;Nederland;67;;www.avnh.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@bmcrecycling.nl;BMC Recycling;afvalverwerking;Nederland;45;;www.bmcrecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@gft-groningen.nl;GFT Groningen;afvalverwerking;Nederland;32;;www.gft-groningen.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@afvalenergiesuid.nl;AfvalEnergie Zuid;afvalverwerking;Nederland;62;;www.afvalenergiesuid.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@sterksel-recycling.nl;Sterksel Recycling;afvalverwerking;Nederland;28;;www.sterksel-recycling.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@circularsolutions.nl;Circular Economy Solutions;afvalverwerking;Nederland;41;;www.circularsolutions.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@purewaste.nl;Pure Waste;afvalverwerking;Nederland;35;;www.purewaste.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@afvalparkstad.nl;Afvalverwerking Parkstad;afvalverwerking;Nederland;51;;www.afvalparkstad.nl;60;0;discovered;;ai_discovery;2026-03-23 10:17:16
info@afvalmeerland.nl;Afval+ Meerlanden;afvalverwerking;Nederland;75;;www.afvalmeerland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@ram-afvalservice.nl;RAM;afvalverwerking;Nederland;0;;www.ram-afvalservice.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@bvagroep.nl;Bva Groep;afvalverwerking;Nederland;65;;www.bvagroep.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@asv.nl;Afvalservice Vlaardingen;afvalverwerking;Nederland;55;;www.asv.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@schenk-afval.nl;Schenk Afvalverwerking;afvalverwerking;Nederland;45;;www.schenk-afval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@msn-afval.nl;Milieu Service Nederland;afvalverwerking;Nederland;70;;www.msn-afval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@awa.nl;Afvalwerkplaats Amsterdam;afvalverwerking;Nederland;50;;www.awa.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@purefoods.nl;Purefoods;afvalverwerking;Nederland;85;;www.purefoods.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@twente-milieu.nl;Twente Milieu;afvalverwerking;Nederland;75;;www.twente-milieu.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@bergman-recycling.nl;Bergman Recycling;afvalverwerking;Nederland;95;;www.bergman-recycling.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@waste2change.nl;Waste2Change;afvalverwerking;Nederland;85;;www.waste2change.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@circulusberkel.nl;Circulus Berkel;afvalverwerking;Nederland;92;;www.circulusberkel.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@wase.nl;WASE;afvalverwerking;Nederland;87;;www.wase.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@avzh.nl;Afvalverwerking Zuid-Holland;afvalverwerking;Nederland;156;;www.avzh.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@belrec.nl;BelRec;afvalverwerking;Nederland;0;;www.belrec.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@defryskemarren.nl;De Fryske Marren;afvalverwerking;Nederland;72;;www.defryskemarren.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@depotec.nl;Depotec;afvalverwerking;Nederland;58;;www.depotec.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@rad-bv.nl;RAD bv;afvalverwerking;Nederland;81;;www.rad-bv.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@afvalnederlands.nl;Afvalpark Nederlandse Recycling;afvalverwerking;Nederland;76;;www.afvalnederlands.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@mnh.nl;Milieubedrijf Noord-Holland;afvalverwerking;Nederland;103;;www.mnh.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@abr.nl;Afvalbehandeling Rijnmond;afvalverwerking;Nederland;127;;www.abr.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@gftgroningen.nl;GFT Groningen;afvalverwerking;Nederland;69;;www.gftgroningen.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@cbd.nl;Containerbedrijf Drenthe;afvalverwerking;Nederland;96;;www.cbd.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@dfw.nl;Afvalverwerkingsmaatschappij de Fryske Wâlden;afvalverwerking;Nederland;55;;www.dfw.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@cleanservice.nl;Clean Service;afvalverwerking;Nederland;88;;www.cleanservice.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@rsh.nl;Recycling Services Holland;afvalverwerking;Nederland;74;;www.rsh.nl;60;0;discovered;;ai_discovery;2026-03-23 10:36:17
info@grootzevert.nl;Groot Zevert;afvalverwerking;Nederland;95;;www.grootzevert.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@detoekomstgroep.nl;De Toekomst Groep;afvalverwerking;Nederland;75;;www.detoekomstgroep.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@nijhuiswaste.nl;Nijhuis Waste;afvalverwerking;Nederland;110;;www.nijhuiswaste.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@afvalinzamelinggelderland.nl;Afvalinzameling Gelderland;afvalverwerking;Nederland;85;;www.afvalinzamelinggelderland.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@wijgroep.nl;Wij Groep;afvalverwerking;Nederland;55;;www.wijgroep.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@afvalzuid.nl;Afval Zuid;afvalverwerking;Nederland;75;;www.afvalzuid.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@harvestrecycling.nl;Harvest Recycling;afvalverwerking;Nederland;45;;www.harvestrecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@sortingsolutions.nl;Sorting Solutions;afvalverwerking;Nederland;35;;www.sortingsolutions.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@vandenbergafval.nl;Van den Bergh Afval;afvalverwerking;Nederland;80;;www.vandenbergafval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@duurzameafvalverwerking.nl;Duurzame Afvalverwerking;afvalverwerking;Nederland;50;;www.duurzameafvalverwerking.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@recyclingpartners.nl;Recycling Partners;afvalverwerking;Nederland;65;;www.recyclingpartners.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@prorecycling.nl;ProRecycling;afvalverwerking;Nederland;55;;www.prorecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@gehra.nl;Gehra;afvalverwerking;Nederland;70;;www.gehra.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@mertensafval.nl;Mertens Afval;afvalverwerking;Nederland;55;;www.mertensafval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@ecocirculair.nl;Eco Circulair;afvalverwerking;Nederland;40;;www.ecocirculair.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:06
info@circulusberging.nl;Circulus Berging;afvalverwerking;Nederland;85;;www.circulusberging.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:18
info@waargroen.nl;Waar Groen;afvalverwerking;Nederland;65;;www.waargroen.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:18
info@afvalzorgdrenthe.nl;Afvalzorg Drenthe;afvalverwerking;Nederland;120;;www.afvalzorgdrenthe.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:18
info@radafval.nl;RAD Afvalverwerking;afvalverwerking;Nederland;0;;www.radafval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:18
info@gemafval.nl;Gemeente Afval Services;afvalverwerking;Nederland;140;;www.gemafval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:18
info@afvalco.nl;Afvalco;afvalverwerking;Nederland;75;;www.afvalco.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:18
info@bamafval.nl;BAM Afval;afvalverwerking;Nederland;110;;www.bamafval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:18
info@afvalcollect.nl;Afvalcollect;afvalverwerking;Nederland;82;;www.afvalcollect.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@darrecycling.nl;Dar Recycling;afvalverwerking;Nederland;70;;www.darrecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@geschaaafdeafval.nl;Geschaafde Afval;afvalverwerking;Nederland;88;;www.geschaafdeafval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@oosafval.nl;OOS Afval;afvalverwerking;Nederland;55;;www.oosafval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@haakman.nl;Haakman Recycling;afvalverwerking;Nederland;95;;www.haakman.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@vanadis.nl;Vanadis;afvalverwerking;Nederland;110;;www.vanadis.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@dwrafval.nl;DWR Afvalverwerking;afvalverwerking;Nederland;68;;www.dwrafval.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@afvallogistieken.nl;Afvallogistiek Central;afvalverwerking;Nederland;135;;www.afvallogistieken.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@ecoservice.nl;EcoService;afvalverwerking;Nederland;92;;www.ecoservice.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@cyclos.nl;Cyclos;afvalverwerking;Nederland;78;;www.cyclos.nl;60;0;discovered;;ai_discovery;2026-03-23 10:50:19
info@waste2wear.nl;Waste2Wear;afvalverwerking;Nederland;35;;www.waste2wear.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@afvalservicegroep.nl;Afvalservicegroep;afvalverwerking;Nederland;85;;www.afvalservicegroep.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
afval@utrecht.nl;Gemeente Utrecht Afval;afvalverwerking;Nederland;75;;www.utrecht.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@portaalcirculair.nl;Portaal Circulair;afvalverwerking;Nederland;42;;www.portaalcirculair.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@vava.nl;VAVA;afvalverwerking;Nederland;78;;www.vava.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@cycloshvc.nl;Cyclos HVC;afvalverwerking;Nederland;88;;www.cycloshvc.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@cure-afval.nl;Cure;afvalverwerking;Nederland;72;;www.cure-afval.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@bamrecycling.nl;BAM Recycling;afvalverwerking;Nederland;91;;www.bamrecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@saverservices.nl;Saver Services;afvalverwerking;Nederland;38;;www.saverservices.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@curveup.nl;CurveUp;afvalverwerking;Nederland;29;;www.curveup.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@binckhorstafval.nl;Binckhorst Afval;afvalverwerking;Nederland;34;;www.binckhorstafval.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@mvadelfland.nl;MVA Delfland;afvalverwerking;Nederland;56;;www.mvadelfland.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@greenerlogistics.nl;Greener Logistics;afvalverwerking;Nederland;52;;www.greenerlogistics.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@circleeconomy.nl;CircleEconomy;afvalverwerking;Nederland;18;;www.circleeconomy.nl;60;0;discovered;;ai_discovery;2026-03-23 11:03:45
info@sertanka.nl;Sertanka;afvalverwerking;Nederland;120;;www.sertanka.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@dar-be.nl;Dar-Be;afvalverwerking;Nederland;65;;www.dar-be.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@ladutrecht.nl;LAD Utrecht;afvalverwerking;Nederland;80;;www.ladutrecht.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@oostned.nl;OostNed;afvalverwerking;Nederland;70;;www.oostned.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@rka-recycling.nl;RKA Recycling;afvalverwerking;Nederland;60;;www.rka-recycling.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@soreco.nl;Soreco;afvalverwerking;Nederland;90;;www.soreco.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@stadsafval.nl;Stadsafval;afvalverwerking;Nederland;75;;www.stadsafval.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@terlaak.nl;Ter Laak;afvalverwerking;Nederland;125;;www.terlaak.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@thermphos.nl;Thermphos;afvalverwerking;Nederland;40;;www.thermphos.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@urmgroep.nl;URM Groep;afvalverwerking;Nederland;85;;www.urmgroep.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@wagenwerkplaats.nl;Wagenwerkplaats;afvalverwerking;Nederland;50;;www.wagenwerkplaats.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@wijrecycling.nl;Wij Recycling;afvalverwerking;Nederland;70;;www.wijrecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@wmsolutions.nl;Waste Management Solutions;afvalverwerking;Nederland;95;;www.wmsolutions.nl;60;0;discovered;;ai_discovery;2026-03-23 11:04:12
info@afvalverwerkingfriesland.nl;Afvalverwerking Friesland;afvalverwerking;Nederland;45;;www.afvalverwerkingfriesland.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@delfland.nl;Delfland;afvalverwerking;Nederland;155;;www.delfland.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@berkellandrecycling.nl;Berkelland Recycling;afvalverwerking;Nederland;52;;www.berkellandrecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@asm-nl.nl;Afvalstoffenmaatschappij;afvalverwerking;Nederland;67;;www.asm-nl.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@ecocareafval.nl;EcoCare Afvalverwerking;afvalverwerking;Nederland;92;;www.ecocareafval.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@gftverwerking.nl;GFT Verwerking Noord;afvalverwerking;Nederland;48;;www.gftverwerking.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@avutrecht.nl;Afvalverwerking Utrecht;afvalverwerking;Nederland;103;;www.avutrecht.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@greenmaxafval.nl;Greenmax Afval;afvalverwerking;Nederland;71;;www.greenmaxafval.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@afvalservicelimburg.nl;Afvalservice Limburg;afvalverwerking;Nederland;84;;www.afvalservicelimburg.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@rva-amsterdam.nl;RVA Amsterdam;afvalverwerking;Nederland;165;;www.rva-amsterdam.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@afvalstofbrabant.nl;Afvalstof Brabant;afvalverwerking;Nederland;98;;www.afvalstofbrabant.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@ecorecycle.nl;EcoRecycle;afvalverwerking;Nederland;61;;www.ecorecycle.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@westrikrecycling.nl;Westrik Recycling;afvalverwerking;Nederland;55;;www.westrikrecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@avwaterland.nl;Afvalverwerking Waterland;afvalverwerking;Nederland;73;;www.avwaterland.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@innowaste.nl;InnoWaste Solutions;afvalverwerking;Nederland;89;;www.innowaste.nl;60;0;discovered;;ai_discovery;2026-03-23 11:17:16
info@circularr.nl;Circularr;afvalverwerking;Nederland;120;;www.circularr.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@erfaaf.nl;Erfaaf;afvalverwerking;Nederland;75;;www.erfaaf.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@grootrecycling.nl;Groot Recycling;afvalverwerking;Nederland;180;;www.grootrecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@sanifox.nl;Sanifox;afvalverwerking;Nederland;110;;www.sanifox.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@stivin.nl;Stivin;afvalverwerking;Nederland;65;;www.stivin.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@logistiekedienstn.nl;Logistieke Diensten Nederland;afvalverwerking;Nederland;95;;www.logistiekedienstn.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@sebel.nl;Sebel;afvalverwerking;Nederland;105;;www.sebel.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@frentemedio.nl;Frente Medio Ambiente;afvalverwerking;Nederland;78;;www.frentemedio.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@lamersafval.nl;Lamers Afvalverwerking;afvalverwerking;Nederland;62;;www.lamersafval.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@vang.nl;VANG;afvalverwerking;Nederland;88;;www.vang.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@econed.nl;EcoNed;afvalverwerking;Nederland;85;;www.econed.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@orgaworld.nl;Orgaworld;afvalverwerking;Nederland;95;;www.orgaworld.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@paro.nl;Paro;afvalverwerking;Nederland;75;;www.paro.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@afvalgestion.nl;Afvalgestión;afvalverwerking;Nederland;82;;www.afvalgestion.nl;60;0;discovered;;ai_discovery;2026-03-23 11:18:26
info@defop.nl;De Fop Groep;afvalverwerking;Nederland;95;;www.defop.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@saverrecycling.nl;Saver Recycling;afvalverwerking;Nederland;110;;www.saverrecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@avrgroep.nl;AVR Afvalverwerking;afvalverwerking;Nederland;180;;www.avrgroep.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@darbaraka.nl;Dar Al-Baraka;afvalverwerking;Nederland;42;;www.darbaraka.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@portofrotterdam.com;Havenbedrijf Rotterdam;afvalverwerking;Nederland;200;;www.portofrotterdam.com;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@gftservice.nl;GFT Service;afvalverwerking;Nederland;75;;www.gftservice.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@duurzameafval.nl;Duurzame Afvalverwerking;afvalverwerking;Nederland;55;;www.duurzameafval.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@ecovalor.nl;EcoValor;afvalverwerking;Nederland;68;;www.ecovalor.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@milieurecycling.nl;Milieu Recycling Nederland;afvalverwerking;Nederland;82;;www.milieurecycling.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@wastedmaterials.nl;Wasted Materials;afvalverwerking;Nederland;48;;www.wastedmaterials.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@reinimarie.nl;ReiniMare;afvalverwerking;Nederland;58;;www.reinimarie.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@afvalproof.nl;Afvalproof;afvalverwerking;Nederland;45;;www.afvalproof.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@purerecyclers.nl;Pure Recyclers;afvalverwerking;Nederland;38;;www.purerecyclers.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@wacoafval.nl;WACO Afvalverwerking;afvalverwerking;Nederland;0;;www.wacoafval.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@ecoserviceplus.nl;Eco Service Plus;afvalverwerking;Nederland;52;;www.ecoserviceplus.nl;60;0;discovered;;ai_discovery;2026-03-23 11:31:41
info@pas-maas-waal.nl;PAS Maas en Waal;afvalverwerking;Nederland;65;;www.pas-maas-waal.nl;60;0;discovered;;ai_discovery;2026-03-23 11:32:06
info@afvalservicecentrale.nl;Afvalservice Centrale;afvalverwerking;Nederland;0;;www.afvalservicecentrale.nl;60;0;discovered;;ai_discovery;2026-03-23 11:32:07
info@rpcafvalbeheer.nl;RPC Afvalbeheer;afvalverwerking;Nederland;65;;www.rpcafvalbeheer.nl;60;0;discovered;;ai_discovery;2026-03-23 11:32:07
info@wasters.nl;Wasters;afvalverwerking;Nederland;35;;www.wasters.nl;60;0;discovered;;ai_discovery;2026-03-23 11:32:07
info@saniflex.nl;Saniflex;afvalverwerking;Nederland;120;;www.saniflex.nl;60;0;discovered;;ai_discovery;2026-03-23 11:32:07
info@pbbgroep.nl;PBB Groep;afvalverwerking;Nederland;90;;www.pbbgroep.nl;60;0;discovered;;ai_discovery;2026-03-23 11:32:07
info@bvd.nl;BVD;afvalverwerking;Nederland;50;;www.bvd.nl;60;0;discovered;;ai_discovery;2026-03-23 11:32:07
info@avantafval.nl;AvantAfval;afvalverwerking;Nederland;65;;www.avantafval.nl;60;0;discovered;;ai_discovery;2026-03-23 11:32:07
info@afvalmatrix.nl;Afvalmatrix;afvalverwerking;Nederland;40;;www.afvalmatrix.nl;60;0;discovered;;ai_discovery;2026-03-23 11:32:07
info@mariuspedersen.nl;Marius Pedersen;afvalverwerking;Nederland;140;;www.mariuspedersen.nl;60;0;discovered;;ai_discovery;2026-03-23 11:45:10
